ClienteID,numero_compras,ingreso_total,ingreso_promedio,primera_compra,ultima_compra,ClienteNombre,GeneroCliente,EdadCliente,dias_desde_ultima_compra
13561,1,0.0,,,,Aarón de Alcalde,M,40,
13560,1,0.0,,,,Ildefonso Cipriano Reina Guardia,M,26,
13559,1,0.0,,,,Valero Gracia Solsona,M,34,
13558,1,0.0,,,,Mirta Salom Escribano,F,34,
13557,1,0.0,,,,Donato Bermudez Ángel,M,32,
13556,1,0.0,,,,Atilio Bru-Bernat,M,50,
13587,1,0.0,,,,Nicolás López Nevado,M,47,
13586,1,0.0,,,,Íñigo Andres Galván,M,24,
13585,1,0.0,,,,Gervasio Moya Peralta,M,35,
13584,1,0.0,,,,Dora Expósito Bravo,F,20,
13583,1,0.0,,,,Poncio Salazar Tejera,M,33,
13582,2,0.0,,,,Édgar del Galan,M,24,
13581,1,0.0,,,,Efraín Ferrer Santamaria,M,48,
13580,1,0.0,,,,Antonia Real Duarte,F,23,
13579,1,0.0,,,,Domingo Iniesta-Cañellas,M,23,
13578,1,0.0,,,,Chus Quirós Canet,M,28,
13577,1,0.0,,,,Nerea Perez Barriga,F,38,
13576,2,0.0,,,,Victoria del Lorenzo,F,18,
13575,2,0.0,,,,Poncio Arjona Peiró,M,31,
13574,1,0.0,,,,Adelaida Patiño Elías,F,32,
13573,4,0.0,,,,Hipólito del Benavent,M,39,
13572,1,0.0,,,,Marcial Carlos Soriano,M,32,
13603,1,0.0,,,,Luis Aller Franch,M,32,
13602,1,0.0,,,,Emma Dominga Pozo Font,F,48,
13601,1,0.0,,,,Flavio Ciríaco Cortes Puente,M,18,
13600,1,0.0,,,,Óscar Manuel,M,37,
13599,1,0.0,,,,Nidia del Vilalta,F,31,
13598,1,0.0,,,,Delfina Sureda Ferrera,F,29,
13597,1,0.0,,,,Cosme Quiroga Caparrós,M,33,
13596,3,0.0,,,,Jenaro de Prado,M,34,
13595,1,0.0,,,,Desiderio Almansa Arroyo,M,47,
13594,1,0.0,,,,Juliana Lasa-Aznar,F,30,
13593,2,0.0,,,,Cintia Feliu Moliner,F,31,
13592,2,0.0,,,,Aitor Jose Angel Carranza Arellano,M,31,
13591,1,0.0,,,,Buenaventura Arellano Peláez,M,18,
13590,1,0.0,,,,Gabino Ros Riba,M,27,
13589,3,0.0,,,,Juan Pablo Porras Infante,M,20,
13588,2,0.0,,,,Venceslás Alemán Gonzalo,M,35,
13619,1,0.0,,,,María Del Carmen Grande Grau,F,43,
13618,1,0.0,,,,Anastasio del Mate,M,44,
13617,1,0.0,,,,Dani Llopis Toledo,M,25,
13616,1,0.0,,,,María Del Carmen Solís Farré,F,23,
13615,1,0.0,,,,Marisa Bárcena-Marqués,F,27,
13614,1,0.0,,,,Jacinto Dani Chaparro Yuste,M,40,
13613,2,0.0,,,,Felix Sáez-Llorente,M,49,
13612,2,0.0,,,,Ciriaco Blanco,M,40,
13611,2,0.0,,,,Aroa Valcárcel,F,50,
13610,2,0.0,,,,José Antonio Sanmartín Torrijos,M,45,
13609,3,0.0,,,,Humberto Benítez Busquets,M,39,
13608,2,0.0,,,,Pío España Luque,M,47,
13607,1,0.0,,,,Eufemia Millán Manjón,F,49,
13606,3,0.0,,,,Delia Martina Salas Gual,F,29,
13605,1,0.0,,,,Elvira Tamarit Cueto,F,45,
13604,2,0.0,,,,Bienvenida Ríos Diaz,F,24,
13635,3,0.0,,,,Julián Tomé Pablo,M,47,
13634,1,0.0,,,,Leoncio Lledó,M,27,
13633,2,0.0,,,,Jennifer Aramburu Prada,F,40,
13632,2,0.0,,,,Soledad Viñas Coloma,F,34,
13631,3,0.0,,,,Loreto Diez Ferrer,M,39,
13630,2,0.0,,,,Octavio Montesinos Rodrigo,M,49,
13629,2,0.0,,,,Ezequiel Morales Chamorro,M,26,
13628,1,0.0,,,,Juanita Llano Carbó,F,41,
13627,1,0.0,,,,Félix Lago-Múñiz,M,28,
13626,1,0.0,,,,Gervasio del Hurtado,M,46,
13625,3,0.0,,,,Lalo Urrutia-Jara,M,50,
13624,1,0.0,,,,Victor Manuel Nebot Company,M,31,
13623,2,0.0,,,,Adelardo Torrents Baeza,M,36,
13622,1,0.0,,,,Lara Aguilar Lobato,F,27,
13621,2,0.0,,,,Eleuterio Solana Aroca,M,41,
13620,1,0.0,,,,Régulo Vito Cuenca Portero,M,41,
13651,2,0.0,,,,Juanito Cárdenas Román,M,21,
13650,1,0.0,,,,Aurelio Pomares Méndez,M,33,
13649,1,0.0,,,,Eloísa del Borrás,F,38,
13648,1,0.0,,,,Nacho Riba Gómez,M,22,
13647,2,0.0,,,,Pacífica Arregui,F,48,
13646,2,0.0,,,,Isaías Cárdenas Parejo,M,48,
13645,1,0.0,,,,Valentina Riquelme Jaume,F,19,
13644,2,0.0,,,,Marcelo Santos-López,M,26,
13643,1,0.0,,,,Edelmira Vergara-Palacios,F,42,
13642,2,0.0,,,,Jesús Tello Marin,M,46,
13641,1,0.0,,,,Roberto Llorente Quevedo,M,42,
13640,1,0.0,,,,Clotilde Viana Aragonés,F,43,
13639,1,0.0,,,,Cristóbal Sales Roldan,M,20,
13638,1,0.0,,,,José Antonio Chaparro Gaya,M,47,
13637,1,0.0,,,,Manola Cózar Beltrán,F,21,
13636,1,0.0,,,,Petrona Neira Cantón,F,19,
13667,1,0.0,,,,Aurora Aránzazu Aliaga Mateu,F,40,
13666,1,0.0,,,,María José Milla,F,49,
13665,1,0.0,,,,Dorotea Benavent Parejo,F,19,
13664,2,0.0,,,,Mario Montesinos Rivas,M,24,
13663,2,0.0,,,,Tadeo Ochoa-Sarabia,M,19,
13662,1,0.0,,,,Loreto del Salom,M,22,
13661,1,0.0,,,,José Luis Pérez Salamanca,M,29,
13660,2,0.0,,,,Luis Sancho Vallejo,M,27,
13659,1,0.0,,,,Febe Somoza,F,36,
13658,2,0.0,,,,Roldán Baeza Coronado,M,22,
13657,1,0.0,,,,Moisés Ferrando Nogués,M,44,
13656,1,0.0,,,,Catalina Pino Delgado,F,48,
13655,1,0.0,,,,Rosa Linares Casals,F,21,
13654,1,0.0,,,,Salud Saturnina Llanos Sarmiento,F,19,
13653,1,0.0,,,,Purificación Riquelme Galiano,F,34,
13652,1,0.0,,,,Salomé Coral Benavente Lobato,F,38,
13683,2,0.0,,,,Saturnina Débora Nadal Bernat,F,24,
13682,3,0.0,,,,Fortunata Moya-Llopis,F,19,
13681,1,0.0,,,,Lucho Ayuso Atienza,M,41,
13680,1,0.0,,,,Jose Antonio Ricart-Salazar,M,20,
13679,1,0.0,,,,Silvestre Guerrero Peláez,M,45,
13678,2,0.0,,,,Angelina Chico Cepeda,F,24,
13677,2,0.0,,,,Damián Gregorio Niño Córdoba,M,51,
13676,1,0.0,,,,Tomás Nuñez,M,18,
13675,1,0.0,,,,Fabricio Martín Cantón,M,19,
13674,1,0.0,,,,Omar Jurado Barriga,M,49,
13673,1,0.0,,,,Leoncio Armas Enríquez,M,31,
13672,1,0.0,,,,Chuy Adán Dalmau Llopis,M,27,
13671,1,0.0,,,,Clemente Bustamante Vargas,M,46,
13670,1,0.0,,,,Teodosio Montero Belda,M,50,
13669,2,0.0,,,,Lucio Carro Cuevas,M,31,
13668,1,0.0,,,,Ricarda Selena Jimenez Rodriguez,F,26,
13699,2,0.0,,,,José Antonio de Girón,M,29,
13698,2,0.0,,,,Azucena Peláez Rivas,F,33,
13697,1,0.0,,,,Heriberto Trillo Sacristán,M,24,
13696,1,0.0,,,,Teodora Bello Contreras,F,39,
13695,1,0.0,,,,Natalio Fortuny,M,50,
13694,1,0.0,,,,Leoncio Nieto Marín,M,34,
13693,1,0.0,,,,Luis Miguel Barba Zamorano,M,43,
13692,4,0.0,,,,Isaura de Ortuño,F,19,
13691,1,0.0,,,,Marciano Rivero Llabrés,M,31,
13690,1,0.0,,,,Salud de Pujadas,F,26,
13689,1,0.0,,,,Gabriela Nogueira Ávila,F,45,
13688,2,0.0,,,,Trinidad Nuñez-Oliveras,M,25,
13687,1,0.0,,,,Imelda Barroso Barriga,F,33,
13686,3,0.0,,,,Edu Jover Barberá,M,48,
13685,1,0.0,,,,Jenaro Coloma Vélez,M,50,
13684,2,0.0,,,,Ileana Campoy Hoz,F,48,
13715,1,0.0,,,,Salomé Cáceres Suárez,F,40,
13714,2,0.0,,,,Wilfredo Anguita Vilalta,M,26,
13713,1,0.0,,,,Benigno Domingo Vilar,M,39,
13712,1,0.0,,,,María Fernanda del Amorós,F,40,
13711,1,0.0,,,,Martín Sosa Parra,M,37,
13710,1,0.0,,,,Paca Benítez,F,22,
13709,1,0.0,,,,Guillermo Cabanillas Santamaria,M,47,
13708,1,0.0,,,,Juanita Gelabert Cerdá,F,23,
13707,1,0.0,,,,Soledad Torrecilla Busquets,F,47,
13706,1,0.0,,,,Lorena del Simó,F,21,
13705,2,0.0,,,,Donato Belda,M,39,
13704,1,0.0,,,,Conrado del Losa,M,45,
13703,1,0.0,,,,Ibán Diaz Clavero,M,23,
13702,3,0.0,,,,Gustavo Aramburu Camacho,M,23,
13701,1,0.0,,,,Trini Barral Feliu,F,36,
13700,1,0.0,,,,Cayetano Muñoz-Pedro,M,45,
13731,3,0.0,,,,Marcelo Cardona,M,20,
13730,1,0.0,,,,Régulo Ruperto Cantero Trillo,M,36,
13729,1,0.0,,,,Carlito Marciano Valdés Barroso,M,24,
13728,1,0.0,,,,Marcelo Ferrer Vendrell,M,23,
13727,1,0.0,,,,Hermenegildo Cuadrado Peiró,M,42,
13726,2,0.0,,,,Fulgencio José Ángel Pastor Ochoa,M,48,
13725,1,0.0,,,,Anastasio Hernandez Cózar,M,44,
13724,2,0.0,,,,Pastor Fiol Galán,M,26,
13723,2,0.0,,,,Rolando Canales-Carranza,M,42,
13722,1,0.0,,,,Aitor Leiva Luna,M,38,
13721,1,0.0,,,,Martirio Pascual,F,21,
13720,1,0.0,,,,Rufino Clemente-Padilla,M,26,
13719,1,0.0,,,,Natalio Mate Aparicio,M,48,
13718,1,0.0,,,,Rosalva Revilla-Dávila,F,42,
13717,1,0.0,,,,Anselmo Falcó Torrijos,M,48,
13716,2,0.0,,,,Damián Aliaga Maestre,M,20,
13747,2,0.0,,,,Noemí Alberto-Blázquez,F,29,
13746,1,0.0,,,,Jose Manuel Rueda Lopez,M,27,
13745,2,0.0,,,,Toño Tomas Fuente,M,38,
13744,1,0.0,,,,Eliseo Arteaga Gras,M,48,
13743,1,0.0,,,,Basilio de Guerra,M,46,
13742,1,0.0,,,,Eliana Maldonado Martínez,F,45,
13741,2,0.0,,,,Juan Pablo Amigó Solsona,M,48,
13740,3,0.0,,,,Amaro Bonilla Ribera,M,36,
13739,1,0.0,,,,Elvira Vicens-Gimenez,F,21,
13738,1,0.0,,,,Eusebio Lerma Lobato,M,26,
13737,2,0.0,,,,Moreno Iniesta Criado,M,48,
13736,1,0.0,,,,Toni Alvarez Valcárcel,M,45,
13735,2,0.0,,,,Artemio Leoncio Báez Vall,M,45,
13734,1,0.0,,,,Máxima del Gomez,F,30,
13733,1,0.0,,,,Trini Larrea-Lasa,F,48,
13732,1,0.0,,,,Olivia Peiró Tomás,F,23,
13763,1,0.0,,,,Armida Quintanilla Asenjo,F,23,
13762,3,0.0,,,,Celia Vargas,F,33,
13761,3,0.0,,,,Macarena Roura Tovar,F,45,
13760,2,0.0,,,,Alejandro Vallés Baena,M,34,
13759,1,0.0,,,,Iris Fabiola Izquierdo Jurado,F,27,
13758,2,0.0,,,,Basilio Toño Barba Olmo,M,36,
13757,1,0.0,,,,Melisa Amor Sancho,F,21,
13756,2,0.0,,,,Íñigo Coca,M,33,
13755,1,0.0,,,,Moisés Casals,M,18,
13754,1,0.0,,,,Raimundo Suarez Barreda,M,45,
13753,1,0.0,,,,Rosario Cortina Arrieta,M,50,
13752,2,0.0,,,,Ana Belén Martin-Portillo,F,37,
13751,1,0.0,,,,Toni Palacio Sastre,M,45,
13750,2,0.0,,,,Genoveva Quintana Elorza,F,20,
13749,1,0.0,,,,Rosalía de Bayona,F,51,
13748,1,0.0,,,,Alejo Pánfilo Ferreras Viñas,M,19,
13779,1,0.0,,,,Paula Larrea Chaparro,F,35,
13778,1,0.0,,,,Esmeralda Merino Pozo,F,24,
13777,1,0.0,,,,Poncio de Seguí,M,26,
13776,2,0.0,,,,Cosme Aller Caro,M,36,
13775,2,0.0,,,,Asdrubal del Cuadrado,M,38,
13774,1,0.0,,,,Roque Perez Jara,M,22,
13773,1,0.0,,,,Flavia Sarita Sáez Alemán,F,42,
13772,1,0.0,,,,Benigna Eulalia Mora Verdejo,F,40,
13771,1,0.0,,,,Eloy Manzanares,M,49,
13770,2,0.0,,,,Martín Fabio Morillo Folch,M,24,
13769,1,0.0,,,,Calixta Selena Taboada Salinas,F,38,
13768,2,0.0,,,,Tamara de Huerta,F,49,
13767,1,0.0,,,,Loreto Porras,M,32,
13766,1,0.0,,,,Cruz Girón,M,36,
13765,2,0.0,,,,Omar Almansa Cortés,M,40,
13764,2,0.0,,,,Sosimo Clemente Mateos Sosa,M,25,
13795,1,0.0,,,,Mar Castilla,F,27,
13794,1,0.0,,,,Jose Ramón Ángel Solera Luz,M,45,
13793,2,0.0,,,,Roberta Sanchez Palacios,F,41,
13792,2,0.0,,,,Carlito Saldaña Luna,M,43,
13791,1,0.0,,,,Cecilio Luís,M,51,
13790,1,0.0,,,,Loida Isaura Amores Iniesta,F,51,
13789,1,0.0,,,,Felicia Rosales-Parra,F,42,
13788,1,0.0,,,,Rogelio Barba Gallo,M,30,
13787,2,0.0,,,,Fabiana Claudia Diaz Cantón,F,22,
13786,1,0.0,,,,Joaquina Andrade Gallo,F,45,
13785,1,0.0,,,,Macario Tomás Palomino,M,24,
13784,1,0.0,,,,Marc Arenas Marin,M,21,
13783,1,0.0,,,,Brunilda Poza Morcillo,F,21,
13782,1,0.0,,,,Jovita del Aroca,F,34,
13781,1,0.0,,,,Heliodoro Gálvez Sastre,M,37,
13780,1,0.0,,,,Pastor Sáenz Gámez,M,19,
13811,1,0.0,,,,Jessica Castelló-Roselló,F,39,
13810,1,0.0,,,,Pablo Aguilar-Llamas,M,26,
13809,1,0.0,,,,Aurelia Rozas Lerma,F,39,
13808,1,0.0,,,,Agapito Hoyos Quevedo,M,40,
13807,1,0.0,,,,Albina Alegre-Alarcón,F,44,
13806,1,0.0,,,,Ángel Colom Palomar,M,45,
13805,2,0.0,,,,Martina Morillo Caballero,F,30,
13804,3,0.0,,,,Anacleto Blas Prats Nicolás,M,31,
13803,1,0.0,,,,Wálter Vega Murcia,M,37,
13802,1,0.0,,,,Guadalupe Alonso Mata,M,19,
13801,2,0.0,,,,Sandalio Gual Peinado,M,22,
13800,1,0.0,,,,Roque de Gascón,M,46,
13799,2,0.0,,,,Teodoro Montaña,M,34,
13798,2,0.0,,,,Glauco Alberto Rubio,M,45,
13797,1,0.0,,,,Sandalio José María Guitart Rubio,M,42,
13796,1,0.0,,,,Fernando Zurita Pozo,M,44,
13827,1,0.0,,,,Esteban Gilabert Navas,M,51,
13826,1,0.0,,,,Custodio Bertrán-Falcó,M,30,
13825,1,0.0,,,,José María Duarte Chico,M,46,
13824,1,0.0,,,,Rodolfo Leon-Vall,M,22,
13823,1,0.0,,,,Amparo de Hoz,F,40,
13822,2,0.0,,,,Vidal Rebollo Peinado,M,32,
13821,1,0.0,,,,Graciano Comas Bastida,M,18,
13820,1,0.0,,,,Urbano Navarrete,M,23,
13819,1,0.0,,,,Pacífica Céspedes Frutos,F,23,
13818,2,0.0,,,,Ani Garay Amor,F,19,
13817,1,0.0,,,,Benito Zurita Carlos,M,44,
13816,1,0.0,,,,Enrique Valderrama Bartolomé,M,28,
13815,1,0.0,,,,Simón Arellano Franco,M,19,
13814,1,0.0,,,,Itziar Manso Durán,F,46,
13813,1,0.0,,,,Salvador Busquets-Ortega,M,30,
13812,1,0.0,,,,Demetrio de Amador,M,30,
13843,1,0.0,,,,Lázaro Arnau-Iglesia,M,39,
13842,2,0.0,,,,Edelmira Campoy Aguiló,F,47,
13841,1,0.0,,,,Alicia de Vaquero,F,25,
13840,1,0.0,,,,Martin Gual Uría,M,50,
13839,1,0.0,,,,Fabiana Armengol Bautista,F,50,
13838,2,0.0,,,,Vasco Miranda Carrión,M,33,
13837,1,0.0,,,,Gisela Baena Peinado,F,39,
13836,1,0.0,,,,Isa Rosario Iriarte Infante,F,20,
13835,1,0.0,,,,Regina Bautista,F,28,
13834,2,0.0,,,,Carmelita Doménech,F,37,
13833,1,0.0,,,,Manuel Albero-Hernandez,M,19,
13832,1,0.0,,,,Micaela Rius Redondo,F,38,
13831,2,0.0,,,,Julio César Coca Tenorio,M,24,
13830,2,0.0,,,,Dora Pellicer Sastre,F,30,
13829,1,0.0,,,,Cornelio Acedo Barrio,M,44,
13828,2,0.0,,,,Gil Gallego Merino,M,27,
13859,2,0.0,,,,Ágata Lucila Oliva Cano,F,32,
13858,2,0.0,,,,Marino Moll-Santana,M,33,
13857,2,0.0,,,,Eloy Gomis Benítez,M,49,
13856,1,0.0,,,,Celso Cruz Tur,M,29,
13855,1,0.0,,,,Custodio Lobato Llano,M,40,
13854,1,0.0,,,,Belén Montoya-Jove,F,45,
13853,2,0.0,,,,Rosenda de Luque,F,32,
13852,1,0.0,,,,Tiburcio Mateu,M,29,
13851,1,0.0,,,,Casandra Aránzazu Losa Herranz,F,43,
13850,2,0.0,,,,Fidel Alsina Porcel,M,38,
13849,1,0.0,,,,Asdrubal del Beltrán,M,23,
13848,2,0.0,,,,Bonifacio Cánovas Villar,M,49,
13847,2,0.0,,,,Evaristo Elpidio Yáñez Riera,M,34,
13846,2,0.0,,,,Pili Santamaria Carbonell,F,50,
13845,2,0.0,,,,Esperanza del Martín,F,23,
13844,1,0.0,,,,Natividad Múgica Pavón,F,20,
13875,1,0.0,,,,Eloy Girón-Martinez,M,37,
13874,2,0.0,,,,Luisa Anglada Lloret,F,27,
13873,3,0.0,,,,Felicidad Cámara Sales,F,37,
13872,2,0.0,,,,Amaya Piñol Castañeda,F,19,
13871,3,0.0,,,,Reinaldo Abella Marqués,M,38,
13870,1,0.0,,,,Cruz Ferreras Espinosa,M,20,
13869,1,0.0,,,,Maximiano Peral Porcel,M,35,
13868,1,0.0,,,,Amada del Pacheco,F,19,
13867,1,0.0,,,,Donato Boada Pinto,M,42,
13866,2,0.0,,,,Curro Cruz Andrés,M,24,
13865,1,0.0,,,,Pascuala Pizarro Alemany,F,23,
13864,1,0.0,,,,Elodia Antúnez Losa,F,42,
13863,1,0.0,,,,Visitación Emiliana Palomino Batalla,F,45,
13862,1,0.0,,,,Octavio Carbonell Viana,M,37,
13861,1,0.0,,,,Maxi Galindo,M,18,
13860,2,0.0,,,,Fulgencio Losada Tena,M,21,
13891,1,0.0,,,,Consuela de Vaquero,F,25,
13890,1,0.0,,,,Angélica Juan Olmedo,F,31,
13889,2,0.0,,,,Marc Jódar Sales,M,40,
13888,1,0.0,,,,Silvestre Iñiguez Rovira,M,27,
13887,2,0.0,,,,Regina Mínguez,F,50,
13886,1,0.0,,,,Jacinto Roldan Folch,M,42,
13885,1,0.0,,,,Elías Sans Castell,M,35,
13884,2,0.0,,,,Rosendo Tovar Acuña,M,21,
13883,1,0.0,,,,Poncio Quevedo-Arellano,M,35,
13882,1,0.0,,,,Daniel Vidal Prats,M,28,
13881,1,0.0,,,,Jose Antonio Mancebo Soler,M,47,
13880,1,0.0,,,,Ignacio Piñol Carretero,M,30,
13879,1,0.0,,,,Esther Álvaro-Losa,F,32,
13878,1,0.0,,,,Adalberto Barriga Marquez,M,43,
13877,1,0.0,,,,Fortunato Checa Guerra,M,40,
13876,1,0.0,,,,Zacarías Vargas-Cortes,M,19,
13907,1,0.0,,,,Ramón Vallejo Arco,M,19,
13906,2,0.0,,,,Morena Blanca Falcó,F,24,
13905,1,0.0,,,,José del Sarmiento,F,35,
13904,1,0.0,,,,Valerio Barbero Morales,M,37,
13903,1,0.0,,,,Dani Torres-Cáceres,M,43,
13902,1,0.0,,,,Jessica Oliveras Donoso,F,51,
13901,1,0.0,,,,Eloy Ávila Calzada,M,34,
13900,2,0.0,,,,Albert Briones,M,23,
13899,1,0.0,,,,Ruperto Fortuny-Bonilla,M,18,
13898,2,0.0,,,,Lázaro Carranza Falcón,M,25,
13897,1,0.0,,,,Raimundo Sáenz Guerrero,M,39,
13896,3,0.0,,,,Marc Carmona Olivares,M,33,
13895,1,0.0,,,,Leoncio Bayón Cuéllar,M,35,
13894,1,0.0,,,,Nacho Rojas Miguel,M,21,
13893,1,0.0,,,,Atilio de Porcel,M,50,
13892,1,0.0,,,,Pánfilo Sotelo Acevedo,M,29,
13923,1,0.0,,,,Joaquina Checa Estevez,F,27,
13922,3,0.0,,,,Rufina Olivé Higueras,F,39,
13921,2,0.0,,,,Juan Carlos Prada Sanz,M,33,
13920,2,0.0,,,,Juan Luis Reig,M,29,
13919,1,0.0,,,,Begoña del Narváez,F,37,
13918,1,0.0,,,,Ernesto Ferrández,M,23,
13917,1,0.0,,,,Jerónimo Samper Arnaiz,M,47,
13916,1,0.0,,,,Juanita Lamas Martí,F,40,
13915,3,0.0,,,,Iván Amorós Bonilla,M,42,
13914,1,0.0,,,,Eufemia Ripoll Ferrándiz,F,33,
13913,3,0.0,,,,Calixta Rosa Sevillano Jerez,F,18,
13912,2,0.0,,,,Cipriano Ferrando Torrens,M,18,
13911,1,0.0,,,,Alejandro Alcolea Mancebo,M,47,
13910,1,0.0,,,,Asdrubal Carrera Duran,M,40,
13909,1,0.0,,,,José Ángel Carbajo Lerma,M,38,
13908,1,0.0,,,,Victoriano de Maza,M,36,
13939,3,0.0,,,,Albina de Carrasco,F,27,
13938,1,0.0,,,,Nilo Mayoral Jódar,M,21,
13937,2,0.0,,,,Roberto Diaz Vilar,M,45,
13936,2,0.0,,,,Jose Francisco Cornejo-Barbero,M,27,
13935,1,0.0,,,,Pepita Bárcena Gimenez,F,47,
13934,1,0.0,,,,Andrés Rocamora Cabanillas,M,32,
13933,1,0.0,,,,Raimundo Nicolás Carlos,M,36,
13932,1,0.0,,,,Maite Lobo Crespi,F,33,
13931,1,0.0,,,,Felipa Crespo Benito,F,40,
13930,2,0.0,,,,Clarisa Arteaga Pombo,F,32,
13929,2,0.0,,,,Alexandra Portillo Báez,F,45,
13928,1,0.0,,,,Ciriaco Iñiguez Batlle,M,40,
13927,1,0.0,,,,Luciano Roman-Riquelme,M,45,
13926,1,0.0,,,,Aitor Celestino Naranjo Escolano,M,33,
13925,1,0.0,,,,Luis Ángel Trujillo Baena,M,40,
13924,2,0.0,,,,Raquel Salazar Reyes,F,18,
13955,1,0.0,,,,Eustaquio Carnero Sarabia,M,31,
13954,2,0.0,,,,Guiomar Saura Murillo,M,46,
13953,1,0.0,,,,Rosalinda Pont Feliu,F,49,
13952,1,0.0,,,,Ramiro Río Pedro,M,38,
13951,1,0.0,,,,Baldomero Uribe Aragonés,M,35,
13950,2,0.0,,,,Cipriano Tamarit Urrutia,M,50,
13949,1,0.0,,,,Carla Segura Cabanillas,F,41,
13948,1,0.0,,,,Glauco Parejo Pelayo,M,38,
13947,1,0.0,,,,Ciro Blasco Gomis,M,20,
13946,1,0.0,,,,Bienvenida Lago Haro,F,21,
13945,1,0.0,,,,Maximiano Vélez Ayuso,M,51,
13944,2,0.0,,,,Estrella Fabregat Salazar,F,46,
13943,2,0.0,,,,Hernán Carrillo Murillo,M,22,
13942,2,0.0,,,,Juan Luis Garay,M,25,
13941,1,0.0,,,,Jorge Echeverría Escolano,M,39,
13940,1,0.0,,,,Eutimio Martínez Huertas,M,45,
13971,1,0.0,,,,Tadeo Cuesta Prieto,M,20,
13970,1,0.0,,,,Cebrián Saavedra Alberto,M,32,
13969,2,0.0,,,,Gabriela Fuentes Rincón,F,50,
13968,1,0.0,,,,Josefina Lucena Cifuentes,F,47,
13967,1,0.0,,,,Samu Godofredo Larrañaga Ayuso,M,27,
13966,1,0.0,,,,Hernando Villar Ferrando,M,19,
13965,1,0.0,,,,Juan Bautista del Palomo,M,46,
13964,1,0.0,,,,Guillermo Cleto Muñoz Palma,M,48,
13963,1,0.0,,,,Cirino de Segovia,M,43,
13962,1,0.0,,,,Tiburcio Garay-Lledó,M,34,
13961,1,0.0,,,,Merche Sevillano Martorell,F,39,
13960,3,0.0,,,,Eutimio Calleja Frías,M,19,
13959,2,0.0,,,,Ale Damián Vélez Bustos,M,18,
13958,1,0.0,,,,Adora Cazorla Salom,F,23,
13957,2,0.0,,,,Nicodemo Tejada,M,20,
13956,2,0.0,,,,Luís Matas Salvà,M,51,
13987,2,0.0,,,,Toño Vives Frías,M,20,
13986,1,0.0,,,,Álvaro Quero-Caballero,M,40,
13985,1,0.0,,,,Eli Cecilia Melero Sevilla,F,42,
13984,1,0.0,,,,Alejandra Gallardo Marín,F,46,
13983,2,0.0,,,,Haroldo Malo-Nuñez,M,33,
13982,1,0.0,,,,Iker Contreras-Checa,M,23,
13981,1,0.0,,,,Sergio Guerra Perez,M,36,
13980,1,0.0,,,,Mariano Uría Rosselló,M,51,
13979,1,0.0,,,,Dani Palomar Mas,M,36,
13978,1,0.0,,,,Rico Narciso Pou Sarmiento,M,47,
13977,1,0.0,,,,Ricardo del Puerta,M,21,
13976,1,0.0,,,,Tania Castillo Barco,F,35,
13975,1,0.0,,,,Heraclio Dueñas Rozas,M,20,
13974,1,0.0,,,,Abilio Tenorio Granados,M,39,
13973,2,0.0,,,,Nélida Franco Navarrete,F,34,
13972,1,0.0,,,,Alfonso de Atienza,M,34,
14003,1,0.0,,,,Gregorio Agapito Girón Suárez,M,49,
14002,1,0.0,,,,Julie Casas Baquero,F,32,
14001,2,0.0,,,,Manuelita Águeda Serra Tirado,F,51,
14000,1,0.0,,,,Lilia Cabañas Ferrándiz,F,47,
13999,3,0.0,,,,Benita Natalia Gomila Calzada,F,29,
13998,1,0.0,,,,Daniela Izaguirre Mulet,F,25,
13997,1,0.0,,,,Manuel Poza Gil,M,25,
13996,2,0.0,,,,Fortunato Leal Roura,M,28,
13995,1,0.0,,,,Josefa Portillo Morán,F,39,
13994,1,0.0,,,,Olimpia Borrell Manso,F,23,
13993,1,0.0,,,,Ciríaco Luz Madrid,M,20,
13992,1,0.0,,,,Martina Roldán,F,40,
13991,1,0.0,,,,Calista Espejo Rocamora,F,50,
13990,3,0.0,,,,Aureliano Canet Andreu,M,26,
13989,2,0.0,,,,Reinaldo Anglada Manrique,M,43,
13988,2,0.0,,,,Édgar Cobo-Pi,M,37,
14019,1,0.0,,,,José Sancho Figueroa Bueno,M,46,
14018,1,0.0,,,,Melania Batalla,F,24,
14017,1,0.0,,,,Ruy Real Arnal,M,40,
14016,1,0.0,,,,Hugo Viña,M,43,
14015,3,0.0,,,,Amado Pla,M,44,
14014,2,0.0,,,,Teo Colom Azcona,M,22,
14013,1,0.0,,,,Omar Montero Sanjuan,M,50,
14012,1,0.0,,,,Concepción Hierro Rivera,F,43,
14011,3,0.0,,,,Jovita Albero Sainz,F,38,
14010,1,0.0,,,,Nieves Tere Neira Montalbán,F,20,
14009,1,0.0,,,,Máxima Marti Calzada,F,40,
14008,1,0.0,,,,Magdalena de Tena,F,25,
14007,1,0.0,,,,Plinio Vicente Campo Giménez,M,42,
14006,2,0.0,,,,Pablo Hervás,M,35,
14005,1,0.0,,,,Vito Herranz,M,30,
14004,1,0.0,,,,Cristóbal Bou,M,45,
14035,2,0.0,,,,Venceslás Olmo Abad,M,50,
14034,1,0.0,,,,Alexandra del Ferreras,F,19,
14033,1,0.0,,,,Asdrubal Tudela-Pozuelo,M,29,
14032,1,0.0,,,,Leonardo Vives Coello,M,43,
14031,1,0.0,,,,Quirino de Abad,M,36,
14030,2,0.0,,,,Jordi de Valle,M,45,
